text,y_true,y_pred,y_scores
hay my is honesty wright i am 12year old  i love your song thank you for makeing this song i love this song so much sometime harts can get breaken  people kill  they self or go cazzy i  love you so much thanks 😱👏keep on go  make  sure you doing your   dream is comeing rule  good luck﻿,0,0,0.27103851282011643
cool﻿,0,0,0.24216629100111034
OOOOO SHUFFLLLLLLLLLLLLLLLLLLLLLLINNNNN﻿,0,0,0.29191237296292705
EVERYONE PLEASE SUBSCRIBE TO MY CHANNEL OR CAN YOU ALL JUST GO LOOK AT MY VIDEOS ﻿,1,1,0.9823124076047968
love the you lie the good﻿,0,0,0.17685364142663343
Fuck you Eminem﻿,0,0,0.33185595969977877
HOW DO YOU PUT A PICTURE FOR YOUR IMAGE THINGIE?!?!﻿,1,1,0.6624256942524099
Y LOVE YOU﻿,0,0,0.14820245927782238
We can have a party next share﻿,1,1,0.5284855528808717
Pleas subscribe my channel﻿,1,1,0.8389081113128347
"Hello everyone my name&#39;s Anderson and i&#39;m a singer. not expecting to buy subscribers with words BUT to gain them with my voice. I might not be the best but my voice is different (in a good way) and i&#39;ll work harder than anyone out there to get better, &#39;cuz &quot;yeah&quot; i have a dream  a HUGE one, (who doesn&#39;t?) so please take 3 minutes of your time to check out my covers. Give me a chance you won&#39;t regret it If you feel like subscribing that&#39;d be awesome and it&#39;d mean the world to me THANK YOU SO MUCH",1,1,0.8891631983992948
guys please subscribe me to help my channel grow please guys﻿,1,1,0.9755640141324088
"Help shakira&#39;s waka waka be the first song by a female artist to reach 1 billion views.<br />(dark horse is ahead by roughly 100 million more views, and roar has only 50 million more views)<br /><a href=""https://www.youtube.com/watch?v=pRpeEdMmmQ0"">https://www.youtube.com/watch?v=pRpeEdMmmQ0</a>﻿",1,0,0.43449174873907276
wierd but funny﻿,0,0,0.3071279056401119
https://vimeo.com/107297364﻿,1,0,0.35496642121891464
"You are all sheep, period. This is terrible music.﻿",0,0,0.2303711152979362
Subscribe to me and I'll subscribe back!!!﻿,1,1,0.9141606086633347
5 years... ﻿,0,0,0.3958042955031627
Let get this video to one billion views﻿,0,0,0.2097193985534827
And somehow she has access to makeup in the middle of the woods...﻿,0,0,0.3198335971165737
Sub to my channel visuelgamingzNL I sub back﻿,1,1,0.729383093232472
LIKE AND SUBSCRIB IF YOU WATCH IN 2015 ;)﻿,1,1,0.6541245022626244
I remember this :D,0,0,0.25126273821728773
"2,000,000,000 out of 7,000,000,000 people in the would saw this video just  in 2 years and yeat i only get 2 words out of the hole song﻿",0,0,0.311521456906991
Its 2015 and still shuffling to this song🎶🎵🎧﻿,0,0,0.316033945821818
Shakira is the best dancer,0,0,0.11822205199517843
please like : http://www.bubblews.com/news/9277547-peace-and-brotherhood﻿,1,1,0.7718584372495818
"Aye homies check out our remix to 50 Cent Your Life Is On The Line we just started our youtube channel and we are all ways working hard, give us some feed back on our latest song on what you guys think if you like show support.﻿",1,1,0.8775049800130293
I love this!!!!! This is one of my fave songs now and I just subscribed :) :) :),1,0,0.47523339617262916
"Search ""Chubbz Dinero - Ready Or Not "" Thanks ﻿",1,1,0.5825128593150387
Check out this video on YouTube:<br /><br />Love this song... It&#39;s all good will never go back that but I&#39;ll always remember the passion but never want to go back to being dysfunctional insanity....... Goal is to live happy not live insane. ﻿,1,1,0.6122389187465686
"If I knew Korean, this would be even funnier. At least a bit at the end was  in English, but was spoken quite rapidly.﻿",0,0,0.31526410093171536
shakira is the best!,0,0,0.1343674838852939
Have you tried a new social network TSU? This new social network has a  special thing.You can share the posts as well as on fb and twitter and even  to'll get paid You can registr here:  https://www.tsu.co/WORLDWIDE_LIFE﻿,1,1,0.7467834031455355
Hiya😊 I just started YouTube and it would mean a lot if some of you could  subscribe and watch my first video?xx﻿,1,1,0.8646690326058483
Check my first video out﻿,1,1,0.8212732808586953
Party Rock....lol...who wants to shuffle!!!﻿,0,0,0.3198537046274319
How can this song have 629 million views while there are only 7 million  people in the world?﻿,0,0,0.18860929303835158
this very good so I dance with some companions front of the whole school﻿,0,0,0.2416089242311416
"<a rel=""nofollow"" class=""ot-hashtag"" href=""https://plus.google.com/s/%23Awesome"">#Awesome</a> <a rel=""nofollow"" class=""ot-hashtag"" href=""https://plus.google.com/s/%23Share"">#Share</a> <a rel=""nofollow"" class=""ot-hashtag"" href=""https://plus.google.com/s/%23RT"">#RT</a> Eminem - Love The Way You Lie ft. Rihanna <a href=""http://ow.ly/2zME8f"">http://ow.ly/2zME8f</a>﻿",1,1,0.6966828399114128
i think about 100 millions of the views come from people who only wanted to  check the views﻿,0,0,0.3599376462834554
This is the best of the best video in world!!!!!!!!!!!!!!!!!!!!!!!!!!!!!﻿,0,0,0.11055190772584138
Check me out! I'm kyle. I rap so yeah ﻿,1,1,0.690414394593982
SUBSCRIBE TO MY CHANNEL X PLEASE!. SPARE,1,1,0.8506464866517767
Check my channel﻿,1,1,0.9022027899700498
Can somebody wake me up when we get to 3 billion views.﻿,0,0,0.3770069935124653
"Check out Melbourne shuffle, everybody!﻿",1,1,0.7556752798911176
Come subscribe﻿,1,1,0.6796228736638185
Check out this video on YouTube: ﻿,1,1,0.9272783921622876
"Definitley the song for 2010 when im not listening to gypsy SHAKIRA ROCKS<br /><span class=""proflinkWrapper""><span class=""proflinkPrefix"">+</span><a class=""proflink"" href=""https://plus.google.com/101721377578919894134"" oid=""101721377578919894134"">shakiraVEVO</a></span>﻿",1,0,0.4886358868691319
Check my channel please! And listen to the best music ever :P﻿,1,1,0.7549052097609986
I am so awesome and smart!!! Sucscribe to me!﻿,1,0,0.48033008923707354
Cool﻿,0,0,0.24216629100111034
I love you,0,0,0.13531946807198553
*****PLEASE READ*****  Hey everyone! I&#39;m a 19 year old student  who loves to sing.  I record and upload covers on my channel. I would love if you could check them out.  Just give me a chance. You don&#39;t have to thumbs up or subscribe (But you can if you like what your hear)  Just listen. I&#39;d really appreciate.  ~THANK YOU for your time. ~,1,1,0.8960073145379089
Message :   GTA V  $20  FIFA 14 $15  PS4  $200  Galaxy S4 mini $250  Ipad 4   $200  visit the site hh.nl,1,1,0.5367480578339555
curti? click here ?  https://www.facebook.com/demiilovatofas?ref=hl   https://www.facebook.com/pages/Frases-Secretas/448800865296855?ref=hl﻿,1,1,0.5358264770073827
Like this comment for no reason.﻿,1,1,0.6440122395457752
I hav absolutely no idea what he's saying. Is it even a language?﻿,0,0,0.23794679527646476
"When I hear Katy singing this, I cry. The song has got depth.﻿",0,0,0.15413936173757917
How can this have 2 billion views when there's only me on the planet? LOL﻿,0,0,0.2988699843386548
www.marketglory.com/strategygame/lordviperas﻿,1,0,0.35496642121891464
"I make guitar covers, please have a look at my channel﻿",1,1,0.8406906937390466
Please check out my vidios guys﻿,1,1,0.9387680117233105
"THIS HAS MORE VIEWS THAN QUEEN AND MICHAEL JACKSON, 2 BILLION views omg﻿",0,0,0.21928459596496144
The perfect example of abuse from husbands and the thing is I&#39;m a feminist so I definitely agree with this song and well...if I see this someone&#39;s going to die! Just sayin.﻿,0,0,0.265519299219583
VOTE FOR KATY FOR THE EMAs! #KATYCATS  http://tv.mtvema.com/artists/katy-perry/i38xh1﻿,1,1,0.5950189574901239
"Hey yall its the real Kevin Hart, shout out to my fans!!! follow me +RealKevinHeart ﻿",1,1,0.7982399029408177
"if you want to win money at hopme click here <a href=""https://www.paidverts.com/ref/sihaam01"">https://www.paidverts.com/ref/sihaam01</a> it&#39;s work 100/100﻿",1,1,0.8123939339519326
2015 LIKEEE﻿,0,0,0.29191237296292705
http://thepiratebay.se/torrent/10626835/The.Expendables.3.2014.DVDSCR.Xvid-DiNGO ﻿,1,1,0.6465080460108417
"Every time I hear this song, I think about Iniesta&#39;s goal against the Netherlands...﻿",0,0,0.19552196486117746
this song is racist,0,0,0.10328106687851926
Please help me go here http://www.gofundme.com/littlebrother﻿,1,1,0.8604070072622958
"EVERYONE GO AND SHARE youtu  be/ARkglzjQuP0 ON FB,TWITTER,G+ TO VOTE FOR EMINEM TO BECOME ARTIST OF THE YEAR ON FIRST EVER YOUTUBE MUSIC AWARDS !!!  AND GET THIS METHOD TO CHEAT AT INTERNET ROULETTE OUT OF EMINEMS VIDEO ! SHADY ARTIST OF THE YEAR !",1,1,0.7915070246842915
Abomination! Subscribe if you agree :| party here in my channel. cool lights.﻿,1,1,0.6811002333242091
And i´m Shufflin still today :D﻿,0,0,0.29657552298575524
cool cool cool cool cool cool cool﻿,0,0,0.2894815453598767
3m subscribers but look at the views its 700 million wtf :P﻿,1,1,0.5020994073086609
Katy Perry - Roar (Official): http://youtu.be/CevxZvSJLk8﻿,0,0,0.1750237782881604
"do you guys know, there&#39;s a part two of this song! :D﻿",0,0,0.3620611434326994
"I want to see Shakira, not football :)",0,0,0.43155245200602477
"Party rock anthem is love,party rock anthem is life﻿",0,0,0.19146612747007966
"YO GUYS SORRY IF THIS ANNOYS YOU!!! BUT CHECK OUT MY CHANNEL, AND LATEST VIDEO. A LIKE AND SUBSCRIBE WOULD BE NICE TOO!!!!!!!",1,1,0.8945674671074058
i want to be that robot guy...﻿,0,0,0.2872105545342074
I like you . Katy Perry 600▲60▲6▲﻿,0,0,0.29899433335976144
Very Nice !!!<br />Yeah Fucking.﻿,0,0,0.2638147358270382
Lol thats the guy from animal planet and lost. And the girl is megan fox i think hahah ﻿,0,0,0.27078524907586404
"666,002,018 views! 666 million. 666! Katy Perry illuminati confirmed!!!﻿",0,0,0.20320528641388913
http://binbox.io/1FIRo#123﻿,1,0,0.35496642121891464
Put famous people in the jungle for an hour and look what happens.﻿,0,0,0.3616073682381157
Subscribe﻿,1,1,0.6790359292163509
Nice song .See my new track.﻿,1,1,0.5177290622013611
Such a good song ans Katy sounds great over the melody. Im growing as an  artist everyday from my hit song 'CRAZY' which has got my name out there.  cant thank my fans more for their support. If you could take a moment? to  check it and my music? maybe you'll join me to make my dream come true :)  thank you for your time﻿,1,1,0.9134671592854053
Lol check out my chanell and subscribe please i want 5000 subs thats it im nearly their now﻿,1,1,0.8874387750298542
it pisses me off a bit that blank space has more views (868 mio) than this. meh ﻿,0,0,0.35943930084431763
Who else would give Katy perry a good old mighty roar? ;)﻿,0,0,0.2229055922084306
 I hate this song! ﻿,0,0,0.2287485890347272
I love it,0,0,0.06989720707436352
Loves it﻿,0,0,0.2561201790479919
Im gonna share a little ryhme canibus blows eminem away a quadrillion times especially about the categories of intelligent things in his mind. That he learned and rapped about and forgot before eminem spit his first ryme.luv ya linz 4e﻿,1,1,0.5420699642152456
Plizz withing my channel ﻿,1,1,0.7633042504070847
SHAKIRA SONG WAKA WAKA﻿,0,0,0.13226208811797188
I love her green eyes﻿,0,0,0.16466593906398755
The new Makeup Transformation with Integrated Look-A-Like Feature now  available in Ver 1.13! Do you know who you look like? Install or update  your version of Makeup Transformation  https://play.google.com/store/apps/details?id=com.yourelink.makeuptransformation  or visit Google Play.﻿,1,1,0.6172454423431397
Hey dickwad - we&#39;re all africans. The colour of your skin just tells us something about how long ago your ancestors left Africa.   Check out Baba Brinkman - he has a song called &quot;I&#39;m A African&quot;   Go learn something.,1,1,0.6860715093240335
Check out my acoustic channel ﻿,1,1,0.9678223608378759
Will this song ever reach 7 Billion Views?﻿,0,0,0.15604273084257747
Aslamu Lykum... From Pakistan﻿,1,0,0.48408118610632134
"Lets be honest, you wouldn't last 1 day on your own in the jungle. Stop  living n a fairy world.﻿",0,0,0.3678718422942075
I always end up coming back to this song<br />﻿,0,0,0.2606550796721435
like the songs﻿,0,0,0.3110853582563315
Katy Perry is garbage. Rihanna is the best singer in the world. ﻿,0,0,0.11254491128015227
"help me click on the subscribe Mai Nguyen, thank you﻿",1,1,0.8263194135951828
Hey everyone check out my channel leave a like and subscribe please and if there is a song you want me to do post the name in the comments and I will get on to it(: Thanks,1,1,0.9656381603678348
"You guys should check out this EXTRAORDINARY website called MONEYGQ.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at MONEYGQ.COM !   Visit MONEYGQ.COM and check it out!  The cook officiates the tax. The walk judges the amount. Why does the ink train the valuable increase?",1,1,0.8454747132533081
Subscribe me please﻿,1,1,0.8256753993259937
https://twitter.com/GBphotographyGB﻿,1,0,0.35496642121891464
It looks so real and my daughter is a big fan and she likes a lot of your  songs.﻿,0,0,0.398850828730125
"Every collaboration between them, we know it will be number 1 ﻿",0,0,0.37964663856146286
super rihanna﻿,0,0,0.23389356686498058
"Finally someone shares the same opinion as me. I&#39;ve tried really hard to like Gangnam style but I just can&#39;t, I don&#39;t even get the dance either. A song like this should be more popular than Gangnam Style, at least it makes sense.",1,0,0.37378655950157225
this song is awesome. these guys are the best. love this video too its hilarious lol. im getting popular fast because i rap with meaning. thumbs up if you piss next to the water in the toilet so it doesnt make noise﻿,1,0,0.41448857645028
Hey guys please just spent one minute for me:) im a singer from srilanka and im 18 year&#39;s old! SooO I LIKE TO BE GREAT SINGER will be a one day so i hope it would be happen in really my life. Just view my videos and rate it and let me know how is my voice please help us guys closer to living my dream:)! I really know you&#39;d helped me who read this comment he/she can just understand my feeling ! Thanks guys lv u really much more! SUBSCRIBE IT MY CHANNEL AND ONECE AGAIN THANK U !,1,1,0.924057694772273
CHECK OUT MY MUSIC VIDEO ON MY CHANEL!!!,1,1,0.9511206717313001
https://binbox.io/DNCkM#qT4Q1JB1﻿,1,0,0.35496642121891464
subscribe me if u love eminem,1,1,0.7631411618539187
Check out this playlist on YouTube:👿👳👳👳👳👳﻿,1,1,0.8776196469910041
"This is so cool,why haven&#39;t I heard this before?﻿",0,0,0.15571127149728675
Best song ever!!!!﻿,0,0,0.1470725521543283
Hay dakota u earned a subscribee,1,1,0.5363769961680835
Where are Shakifans?,0,0,0.32108195726893946
I like this song ﻿,0,0,0.21608100067429323
share your thoughts﻿,1,1,0.6329030131743324
Awesome video this is one of my favorite  songs😀😀😀😀😀😀😀❤️❤️❤️❤️❤️❤️❤️❤️💎💎💎💎💎💄💄💄💄💋💋💋💋﻿,0,0,0.3173518482996752
She is perfect! &lt;3,0,0,0.16261033890991627
This song is so beauty,0,0,0.09587077874824601
sorry to all my haters<br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br />for party rock en﻿,0,1,0.5973940236487407
LIKE AND SUBSCRIBE﻿,1,1,0.789292094676086
"You guys should check out this EXTRAORDINARY website called ZONEPA.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at ZONEPA.COM !   Visit Zonepa.com and check it out!  Why does the statement conciliate the acidic stretch? The earth recognizes the money. When does the numberless number transport the trade?",1,1,0.817720117809508
  Eminem is the king of rap  Micheal Jackson is the king of pop  If you also wanna go hard and wanna be the person of first class fame just check out Authenticviews*com and be famous just within days !! yO ~,1,1,0.6108303240983224
awesome﻿,0,0,0.2420754009380699
"Just coming to check if people are still viewing this video. And  apparently, they still do.﻿",0,0,0.44616165574873023
Meet The Richest Online Marketer  NOW CLICK : bit.ly/make-money-without-adroid,1,1,0.5650477941862294
She's an old Whore!﻿,0,0,0.24452083128839497
https://www.indiegogo.com/projects/help-stop-my-poverty-cyber-pan-handleing/x/8692160#home ﻿,1,1,0.6465080460108417
"The projects After Effects, Music, Foto, Web sites and another you can find  and buy here  http://audiojungle.net/user/EugeneKalinin/portfolio?ref=EugeneKalinin﻿",1,1,0.5811792492844423
"great song, but we all know that Katy buys her views..﻿",0,0,0.23738908236956613
"Anyone Who LOVEs music , please go check out my youtube page and tell me  what you think . I just put a video up and will be doing more song. I'm  just trying to get myself started. Any love is much Appreciated ﻿",1,1,0.8559893222611362
"You guys should check out this EXTRAORDINARY website called ZONEPA.COM . You can make money online and start working from home today as I am! I am making over $3,000+ per month at ZONEPA.COM ! Visit Zonepa.com and check it out! How does the mother approve the axiomatic insurance? The fear appoints the roll. When does the space prepare the historical shame?",1,1,0.8390932517335636
"yo I know nobody will probably even read this..  But I’m gonna type it any way because i hope at least one person will  i&#39;m a rapper with a dream. I know there&#39;s like 200k of those in this world  but please check out my music and subscribe? if you want.? thanks,  I would love nothing more than to have a decent following on youtube..  if anyone? reading this could press the &quot;THUMBS UP&quot; other people will see it  just a simple button press? could make my dream come true =) Thank You",1,1,0.8070601959258255
i watched this because of the large amount of views and now i am convinced it is because that girl is so hot,0,0,0.1690772061256779
"Support the fight for your 4th amendment right to privacy in your home and business. Stop the NSA spying on Americans with the un Patriot Act Renewal. Rand Paul has spent 10.5 hours on the Senate floor in a Protest and Filibuster fighting for our  Constitution that this Nation is founded on. Join the fight at Rand Paul dot com. Spread The Word. We Have Someone That Cares About Our Nation.  Email your Senators, Congress men and women, tell them to support Rand. Tell the news to support Rand too. Senator Rand Paul was up until <a href=""http://www.youtube.com/watch?v=KQ6zr6kCPj8&amp;t=1m00s"">1:00</a> am this morning fighting for our Constitution.﻿",1,1,0.7059799065316734
Hello. İ am from Azerbaijan<br />﻿,0,0,0.2774028711490981
Eminem best rapper all the time﻿,0,0,0.2034180085468241
I'm watching this in 2014﻿,0,0,0.306626543939719
Eminem is the greatest artist to ever touch the mic.﻿,0,0,0.2405939210519655
Rihanna is so beautiful and amazing ♥♥♥♥♥love her so much♥♥♥♥ forever RiRi fan ♥ ♥ ♥ ♥ ♥ ♥ ﻿,0,0,0.2720973153846064
this song gives me strength! love her lyrics. this video really brings the  lyrics to life. I'm getting known fast because i rap with meaning.. thumbs  up if you piss next to the water in the toilet so its quiet...﻿,1,0,0.48007956221451614
why does the world not shuffle???﻿,0,0,0.22622937079145844
looooooooooooooooooooovvvvvvvvveeeeeeeeeeee ittttttttttttt﻿,0,0,0.29191237296292705
Check out this video on YouTube:<br /><br />Eminem is amazing. ﻿,1,1,0.8053664249351463
Katy perry songs aren't that bad ﻿,0,0,0.20333988314205972
Hi Guys! check this awesome EDM &amp; House mix :) thanks a lot..  https://soundcloud.com/soundhase/edm-house-mix-2﻿,1,1,0.6853204379673837
Hey Go To My Channel Check Out My Dongs Thanks YouTuber&#39;s,1,1,0.9542029999853247
"Why there are so many dislikes. This song is so... awesome. It sounds like we MUST STOP BE RACISTS!!! If I could, I would like it 1,000,000,000 times!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!﻿",0,0,0.1880314116560015
Feels and emotions in this song...God damn﻿,0,0,0.28713954454145363
Not bad﻿,0,0,0.3360845064977921
"Enough with the whole ""how does this have two billion views if there's only  7 million on the planet"" we get it. You're joking. It's not funny anymore.﻿",0,0,0.2675787010412175
Hi everyone! Do you like music? Then why not check out my music channel. The LEXIS band will be uploading their own songs and covers soon so don&#39;t miss out. Please SUBSCRIBE too as it does help us out a lot. Just takes one click. -&gt;﻿,1,1,0.865299804338391
PLEASE SUBSCRIBE ME!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!﻿,1,1,0.8757712117006327
Shakira u are so wiredo,0,0,0.27847912494098354
Yo like what up this song is fricking beast anywon herd the see mee rollin or I woke up in a new Buggti check out nuketown rap I was shooting in it see my nice quick scoping things training for faze adoult freind sang I was at my freinds house doing it we just had the rap going and we were doing fun things ﻿,1,1,0.588369037606822
IIIIIIIIIII LOVE THIS SHAKE IT SONG OH SORRY EVERY SHAKE IT SONG I LIKE WATCH SUBSCRIBE AND NEVER UNLIKE BROOOOO!!!!!!!!!!! SHAKE IT UP﻿,1,0,0.3697710715090416
2011- the last year of decent music.﻿,0,0,0.32980163439061866
CHECK OUT DANEJA GOOD GIRL,1,1,0.7465802889284238
+447935454150 lovely girl talk to me xxx﻿,1,1,0.5987565463089558
Check the shit out on my channel<br /><br /><br />SUBSCRIBE YOU WILL LIKE IT﻿,1,1,0.8629364395058358
This song/video is such a trigger but it&#39;s just so good...﻿,0,0,0.23840087549511327
I love this song!!!﻿,0,0,0.10190322377385254
just came to check the view count﻿,0,0,0.4739275222025698
still watching in 2015...﻿,0,0,0.20101714564474843
Is that Charlie from lost?﻿,0,0,0.1647929620577891
Pls follow this channel!! http://www.twitch.tv/sevadus﻿,1,1,0.5159183117504208
Check out my channel please.,1,1,0.9666695754658499
The Funny Thing Is That this song was made in 2009 but it took 2 years to  get to america.﻿,0,0,0.14999621647158526
so many comments.﻿,0,0,0.24154310687997907
Subscribe me and i subscribe you back!!﻿,1,1,0.9189228008869764
Love itt and ppl check out my channel!!!,1,1,0.7944519131188539
I shuffled while listening to this song. THE ILLNESS IS SPREADING!!﻿,0,0,0.18863378422304808
http://www.billboard.com/articles/columns/pop-shop/6174122/fan-army-face-off-round-3 Vote for SONES please....we're against vips....please help us.. &gt;.&lt;﻿,1,1,0.6227662942125787
ayyy can u guys please check out my rap video im 16 n im juss tryna get some love please chrck it out an thank u,1,1,0.9135075173851309
" I really can&#39;t comprehend Miley Cyrus , she actually is a high profile and she tapes herself banging Today a video was leeched with her sucking and fucking The video has been posted at the celebrity website under :  miley-celeb-news.co.uk ",1,0,0.4663534738897864
Thumbs up if you listen this in 2015.﻿,0,0,0.41087495516843636
Waka waka she rules,0,0,0.19093270834344878
"Why the fuck this keeps updated? Comments :""5 minutes ago"" Song: ""2 years and  4 months ago""﻿",0,0,0.24120532696829108
Hey ! Subscribe  to me for the peace in the world ! ♥﻿,1,1,0.7101460601966937
Eminem THE BEST !﻿,0,0,0.1717904546972158
Hey Guys this is Glamour Beauty! I just started my youtube channel please  go check it out! I'm going to post singing videos and also random videos  that I fell like! Please go to subscribe! More to come soon!. Remember to  subscribe!﻿,1,1,0.8556753242305427
who is going to reach the billion first : katy or taylor ?﻿,0,0,0.24364228687948303
"I don&#39;t understand this song, I have had the passion for women feel like im losing my mind but i don&#39;t understand the ideas of loving the the way someone lies.....﻿",0,0,0.35194705504549656
First they were fighting... Then they were making out...﻿,0,0,0.34919072210901797
:3﻿,0,0,0.2217677191705406
Best song for ever💜💜😢<br />﻿,0,0,0.21141331099035124
Very good! Like! :D﻿,0,0,0.2629532204706887
Katy Perry You Are Looking Soo PRETTY DAMN CUTE :-* :-*﻿,0,0,0.24890798206204928
The boyfriend was Charlie from the TV show LOST ﻿,0,0,0.2951537499780573
This looks so fun and it's a good song﻿,0,0,0.1702176533231212
EMINEM&lt;3 <br />the best rapper ever&lt;3﻿,0,0,0.27462162304182947
What my gangnam style﻿,0,0,0.3670007964751244
":: ATTENTION : WE NEED 10 Million Views More for FIREWORK to Reach 500M .. We have only 1 and half day left for katy's birtgday. Listen How it could be possible?? &gt;&gt;JUST Open different Tabs from Different Browser &gt;&gt;Dont Watch Full Video, Remember We dont have time on hand, Its Time Wasting. View it only for 30 sec. Plz thumbs up and share﻿",1,1,0.6837075297483974
LoL﻿,0,0,0.2765453256854111
Awsome<br />﻿,0,0,0.25018460996751496
lol so funny love it﻿,0,0,0.11078144320438833
katy is beautiful. and this song is catchy. I'm a rapper with 25000  subscribers.. thumbs up if you hate when you take a shit and the water  splashes your balls﻿,1,1,0.5280371609638939
EMINEM FANS!!!  - Check Out The New Song &quot;FEELIN&#39; GOOD&quot; By J-D-P  Just Click The &quot;GHOSTPOET100&quot; Link Above This Post  Thank You All...,1,1,0.6976755210029557
check out mah girl it duh shit yo﻿,1,1,0.721554563350735
most popular video on youtube  ﻿,0,1,0.510330124929751
Waka waka,0,0,0.209707139508061
Check out this video on YouTube:jjiwajwkajajqjaubkm﻿,1,1,0.8716504035703639
